Step,Scaffold,SMILES,bioactivity,raw_bioactivity,total_score,ID
78.0,O=C1OC(N2CCNCC2)C2OC(COC3CCCCO3)CCC12,O=C1OC(N2CCN(CCO)CC2)C2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C12O,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_653
48.0,c1cc(-c2cnc3[nH]c(C4CCCCC4)c(CN4CCN(C5CCCCC5)CC4)c3n2)on1,Cc1cc(-c2cnc3[nH]c(C4CCCCC4)c(CN4CCN(C5CCCCC5)CC4)c3n2)on1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_654
79.0,O=C(c1ccc(CN2CCNCC2)c(-c2ccccc2)c1)N1CCN(C2CCCCCC2)CC2C1C1CCCCN12,O=C(c1ccc(CN2CCN(CCO)CC2)c(-c2ccccc2)c1)N1CCN(C2CCCCCC2)CC2C1C1CCCCN12,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_655
87.0,C1=CCC(CN2CCN(C3CCN(C4CCC4)CC3)C(CCN3CCN(C4CCCCC4)CC3)C2)CC1,C1=CCC(CN2CCN(C3CCN(C4CCC4)CC3)C(CCN3CCN(C4CCCCC4)CC3)C2)CC1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_656
74.0,O=C1CC2SCC(NCCCN(CCN3CCN(C4CCCCC4)CC3)CC3CCCCC3)C2C1,CC1C(=O)CC2SCC(NCCCN(CCN3CCN(C4CCCCC4)CC3)CC3CCCCC3)C21,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_657
54.0,O=C(c1cc2cc(N=c3nc(-c4ccccn4)cc[nH]3)ccc2[nH]1)N1CCC(N2CCNCC2)CC1,O=C(c1cc2cc(N=c3nc(-c4ccccn4)cc[nH]3)ccc2[nH]1)N1CCC(N2CCN(CCO)CC2)CC1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_658
79.0,c1ccc(N2CCC(N3CCN(CCN4CCN(C5CCCCC5)CC4)CC3)CC2)cc1,OCCC1CN(C2CCN(c3ccccc3F)CC2)CCN1CCN1CCN(C2CCCCC2)CC1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_659
79.0,O=C1CCCCCN1C1CCC(N2CCC(N3CCN(C4CCNCC4)CC3)CC2)CC1,O=C1CCCCCN1C1CCC(N2CCC(N3CCN(C4CCNCC4)CC3)CC2)CC1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_660
83.0,c1ccc(C2CN(CC3CCCO3)CCC2NCc2cn(C3CCC3N3CCNCC3)nn2)cc1,OCCN1CCN(C2CCC2n2cc(CNC3C(O)CN(CC4CCCO4)CC3c3cccc(F)c3)nn2)CC1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_661
41.0,c1ccc(N2CCC(N3CCN(CCN4CCN(C5CCCCC5)CC4)CC3)C2)cc1,OCCC1CN(C2CCN(c3cccc(Cl)c3Cl)C2)CCN1CCN1CCN(C2CCCCC2)CC1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_662
87.0,c1ccc(N=c2nc(N3CCN(C4CCN(C5CCCCC5)CC4)CC3)[nH]c3c2CN(C2CCN(C4CCC4)CC2)CC3)cc1,Clc1ccc(N=c2nc(N3CCN(C4CCN(C5CCCCC5)CC4)CC3)[nH]c3c2CN(C2CCN(C4CCC4)CC2)CC3)cc1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_663
87.0,O=C(CC(=O)C1CN2c3ccccc3C(=O)C12)NNCCN1CCN(C2CCN(C3CCCCC3)CC2)CC1,O=C(CC(=O)C1C(O)N2c3ccc(F)cc3C(=O)C12)NNCCN1CCN(C2CCN(C3CCCCC3)CC2)CC1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_664
34.0,O=C(C1CCCN1CC1CCN(CC2CCCCC2)CC1)N1CCN(C2CCCCC2)CC1,O=C(C1CCCN1CC1CCN(CC2CCCCC2)CC1)N1CCN(C2CCCCC2)CC1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_665
75.0,c1ccc(CN2CCN(CC3CCCN3CC(c3ccccc3)N3CCN(C4CCCCC4)CC3)CC2)cc1,Fc1cccc(C(CN2CCCC2CN2CCN(Cc3ccccc3F)CC2)N2CCN(C3CCCCC3)CC2)c1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_666
58.0,c1ncc2[nH]cc(C3CCC(N4CCN(C5CCCC5)CC4)CC3)c2n1,N#Cc1ncc2[nH]cc(C3CCC(N4CCN(C5CCCC5O)CC4)CC3)c2n1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_667
83.0,O=C(NCCCN1CCN(C2CCCCC2)CC1)C1CCN(C2CCN(C3CCN(C(=O)C4CCCCN4)CC3)CC2)CC1,CN1CCCCC1C(=O)N1CCC(N2CCC(N3CCC(C(=O)NCCCN4CCN(C5CCCCC5)CC4)CC3)CC2)CC1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_668
58.0,O=C(C1CCNCC1)N1CCN(CC2CCCCC2)CC1CN1CCN(C2CCCCC2)CC1,CC(=O)N1CCC(C(=O)N2CCN(CC3CCCCC3)CC2CN2CCN(C3CCCCC3)CC2)CC1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_669
49.0,O=C1c2c(c(S(=O)(=O)C3CCCCC3)nn2-c2ccccc2)CN1C1CCNCC1N1CCNCC1,COc1ccc(-n2nc(S(=O)(=O)C3CCCCC3)c3c2C(=O)N(C2CCN(C)CC2N2CCN(CCO)CC2)C3)cc1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_670
74.0,O=C(NC1CCN(C2CCCCC2)CC1N1CCN(C2CCCCC2)CC1)C1CNCC(=O)N1c1ccccc1,COCCCOc1ccc(N2C(=O)CNCC2C(=O)N(C)C2CCN(C3CCCCC3)CC2N2CCN(C3CCCCC3)CC2)cc1OC,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_671
83.0,O=C(C=Cc1ccc2c(c1)CCN1CCN=CN21)NC1CCNCC1,COc1cc(C=CC(=O)NC2CCN(CCO)CC2)c(OC)c2c1N1C(N)=NCC(CO)N1CC2,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_672
42.0,O=C(c1ccccc1)N1SCC2CCCC(N3CCNCC3)C21,COc1cc(OC)cc(C(=O)N2SCC3CCCC(N4CCN(CCO)CC4)C32)c1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_673
33.0,O=C(CNC1CCCCC1)N1CCN(C2CCN(C3CCCC3)CC2)CC1,O=C(CNC1CCCCC1O)N1CCN(C2CCN(C3CCCC3)CC2)CC1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_674
75.0,C1CCC(N2CCNCC2)CC1,COCC1(O)CCCCC1N1CCN(CCO)CC1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_675
33.0,O=C(CN1CCC(N2CCN(Cc3ccccc3)CC2)C1)N1CCN(C2CCCCC2)CC1,O=C(CN1CCC(N2CCN(Cc3c(F)cccc3Cl)C(CCO)C2)C1)N1CCN(C2CCCCC2)CC1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_676
47.0,C1CC(N2CCN(C3CCC3)CC2)C1,N#CC1CCC1N1CCN(C2CCC2)CC1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_677
88.0,O=C(N1CCN(C2CCCCC2)CC1)N1CCN(C2CCN(C3CCCCC3)CC2)CC1,O=C(N1CCN(C2CCCCC2)CC1)N1CCN(C2CCN(C3CCCCC3)CC2)CC1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_678
88.0,O=C(NC1CC2CCC1(CS(=O)(=O)N1CCN(C3CCCCC3)CC1)C2)C1CCCN1C1CCN(C2CCCCCC2)CC1,CC1(C)C2CCC1(CS(=O)(=O)N1CCN(C3CCCCC3)CC1)C(NC(=O)C1CCCN1C1CCN(C3CCCCCC3)CC1)C2,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_679
83.0,O=C1COC2(CCN3CCNCC3C2)c2cccc3c2N1CC3,O=C1COC2(CCN3CCN(CCO)CC3C2)c2cccc3c2N1CC3,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_680
79.0,O=S(=O)(NCCc1ccc(S(=O)(=O)NC2CCCc3ccc(N4CCN(C5CCCCC5)CC4)cc32)cc1)c1ccccc1,O=S(=O)(NCCc1ccc(S(=O)(=O)NC2CCCc3ccc(N4CCN(C5CCCCC5)CC4)cc32)cc1)c1ccc(Cl)cc1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_681
47.0,c1c(CN2CCN(C3CCCCC3)CC2)nnn1C1CCN(C2CCCCCCC2)CC1,OCC(c1cn(C2CCN(C3CCCCCCC3)CC2)nn1)N1CCN(C2CCCCC2)CC1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_682
54.0,O=C1c2ccccc2C(=O)N1OCCCN1CCN(C2CCCCC2)CC1,O=C1c2ccccc2C(=O)N1OCCCN1CCN(C2CCCCC2)CC1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_683
58.0,O=C(NCC(=O)N1CCCCC1C(=O)N1CCN(C2CCCCC2)CC1)C1CCCCC1,O=C(NCC(=O)N1CCCCC1C(=O)N1CCN(C2CCCCC2)CC1)C1CCCCC1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_684
58.0,N=C1N(CCN2CCN(C3CCCCC3)CC2)CCN1CCN1CC2(CCNCC2)C1,O=[N+]([O-])N=C1N(CCN2CCN(C3CCCCC3)CC2)CCN1CCN1CC2(CCNCC2)C1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_685
79.0,O=C(N1CCN(C2CCCCC2)CC1)N1CCN(C2CCN(CC3=CCCCC3)CC2)CC1,CC1(C)CN(C2CCN(CC3=CCCCC3)CC2)CCN1C(=O)N1CCN(C2CCCCC2)CC1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_686
49.0,O=C(NCc1cn[nH]c1)N1CCN(C2CCCCC2)CC1,Cc1nn(CCO)c(C)c1CNC(=O)N1CCN(C2CCCCC2)CC1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_687
73.0,O=S(=O)(NC1CCCCC1N1CCN(C2CCCCC2)CC1)c1ccccc1,CC(=O)Nc1ccc(S(=O)(=O)NC2CCCCC2N2CCN(C3CCCCC3)CC2)cc1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_688
79.0,C1CCCC(N2CCCC2CCN2CCN(C3CCCCC3)CC2)CCC1,C1CCCC(N2CCCC2CCN2CCN(C3CCCCC3)CC2)CCC1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_689
70.0,O=C(c1ccn2c(N3CCN(C4CCN(C5CCCCC5)CC4)CC3)c(C3CCCCC3)nc2c1)N1CCN(C2CCCCCC2)CC1,O=C(c1ccn2c(N3CCN(C4CCN(C5CCCCC5)CC4)CC3)c(C3CCCCC3)nc2c1)N1CCN(C2CCCCCC2)CC1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_690
41.0,O=C(c1ccccc1)c1cscc1CN1CCN(C2CCCC2)CC1,Nc1scc(CN2CCN(C3CCCC3)CC2)c1C(=O)c1ccc(Cl)cc1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_691
48.0,O=C(N1CCNCC1)N1CCN(C2CCC3CCCCC3C2)CC1,O=C(N1CCN(CCO)CC1)N1CCN(C2CCC3CCCCC3C2)CC1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_692
87.0,O=C(C=Cc1ccccc1)NC1CCC(N2CCN(c3ccnc4c3CCCN4)CC2)CC1,CN(C)CCN1CCCc2c(N3CCN(C4CCC(NC(=O)C=Cc5ccc(Cl)c(Cl)c5)CC4)CC3)ccnc21,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_693
87.0,O=C1NCCC1N1CCC(N2CCN(c3nccnc3C3CN(c4ncc5ccccc5n4)C3)CC2)CC1,CC(C)(C)c1ccc2nc(N3CC(c4nccnc4N4CCN(C5CCN(C6C(=O)N(CCO)CC6Cl)CC5)CC4)C3)ncc2c1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_694
87.0,C1CCC(N2CCC(N3CCC(N4CCN(C5CCCCC5)CC4)CC3)CC2)CC1,NC1CCC(N2CCC(N3CCC(N4CCN(C5CCCCC5)CC4)CC3)CC2)CC1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_695
55.0,O=C(c1ccccc1)N1CCCC(N2CCNCC2)C1,O=C(c1cccc(O)c1)N1CCCC(N2CCN(CCO)CC2)C1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_696
54.0,C1CCC(N2CCN(CC3CCCN(C4CCCCC4)C3)CC2)CC1,CC1CCC(N2CCN(CC3CCCN(C4CCCCC4)C3)C(CCO)C2)CC1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_697
48.0,C1=Nc2nc(N3CCN(C4CCN(C5CCCCC5)CC4)CC3)nn2C(c2ccc(N3CCOCC3)cc2)C1,CC1=Nc2nc(N3CCN(C4CCN(C5CCCCC5)CC4)CC3)nn2C(c2ccc(N3CCOCC3)cc2)C1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_698
83.0,O=C(c1ccccc1)N1CCC(N2CCC(N3CCN(CCN4CCN(C5CCCCC5)C4=O)CC3)CC2)CC1,Cc1cc(C)c(C(=O)N2CCC(N3CCC(N4CCN(C(C)CN5CCN(C6CCCCC6)C5=O)CC4)CC3)CC2)c(C)c1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_699
35.0,O=C(CC1c2ccccc2C2=NCCCN21)c1ccc(N2CCN(C3CCC3)CC2)cc1,COc1cccc2c1C(CC(=O)c1ccc(N3CCN(C4CCC4)CC3)cc1)N1CC(C)(C)CN=C21,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_700
80.0,O=C(Nc1ccc(-c2ccccc2)cc1CN1CCNCC1)N1CCN(C2CCCCC2)CC1,COCCN(CCO)Cc1ccc(-c2ccc(NC(=O)N3CCN(C4CCCCC4)CC3)c(CN3CCN(CCO)CC3)c2)cc1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_701
78.0,O=C1CSC(c2ccccc2)N1CCN1CCN(C2CCN(C3CCCCC3)CC2)CC1,O=C1CSC(c2c(F)cccc2Cl)N1CCN1CCN(C2CCN(C3CCCCC3)CC2)CC1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_702
41.0,O=C1NCC2(CCC(N3CCN(CC4CC4)CC3)CC2)N1CC1CC1,O=C1NCC2(CCC(N3CCN(CC4CC4)CC3)CC2)N1CC1CC1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_703
72.0,C1CCC(N2CCN(CC3CCOCC3)CC2)CC1,CS(=O)(=O)NCC1CCC(N2CCN(CC3CCOCC3)CC2)CC1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_704
73.0,c1ccc(C(CN2CCCC2CN2CCN(CC3CCCCC3)CC2CN2CCN(C3CCC3)CC2)N2CCN(C3CCCCC3)CC2)cc1,Fc1ccc(C(CN2CCCC2CN2CCN(CC3CCCCC3)CC2CN2CCN(C3CCC3)CC2)N2CCN(C3CCCCC3)CC2)cc1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_705
53.0,O=C(CCN1CCNCC1)N1CCN(C2CCN(C3CCCCC3)CC2)CC1,CN1CCN(CCC(=O)N2CCN(C3CCN(C4CCCCC4)CC3)CC2)CC1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_706
73.0,c1ccc(C(CN2CCNCC2)N2CCC(N3CCN(C4CCCC4)CC3)CC2)cc1,OCCN1CCN(CC(c2cccc(C(F)(F)F)c2)N2CCC(N3CCN(C4CCCC4)CC3)CC2)CC1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_707
87.0,c1csc(CN2CCN(C3CCCCC3)CC2)c1,OCCC1CN(C2CCCCC2)CCN1Cc1ccc(Br)s1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_708
80.0,O=C(CNC(=O)C12CC3CC(CC(C3)C1)C2)N1CCC(N2CCNCC2)CC1,O=C(CNC(=O)C12CC3CC(CC(O)(C3)C1)C2)N1CCC(N2CCN(CCO)CC2)C(O)C1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_709
35.0,O=C(C1CCC(N2CCN(c3cccnc3)CC2)CN1)N1CCN(C2CCC2)CC1,CC1CN(C2CCC(C(=O)N3CCN(C4CCC4)CC3)NC2)CCN1c1cccnc1Cl,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_710
87.0,O=C(c1cc(C2CCN(C3CCCC3)CC2)[nH]n1)N1CCN(C2CCN(C3CCN(C4CCCCCCC4)CC3)CC2)CC1,CNCCCn1nc(C(=O)N2CCN(C3CCN(C4CCN(C5CCCCCCC5)CC4)CC3)CC2)cc1C1CCN(C2CCCC2)CC1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_711
87.0,O=c1nc(OC2CCN(C3CCCCCC3)C2)cc2n1CCc1cc(OCCCN3CCNCC3)ccc1-2,O=c1nc(OC2CCN(C3CCCCCC3)C2)cc2n1CCc1cc(OCCCN3CCN(CCO)CC3)ccc1-2,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_712
71.0,O=C(Cc1c[nH]c2ccccc12)N1CCN(C2CCCCCC2)CC1CN1CCN(C2CCCCC2)CC1,Cc1[nH]c2ccc(Cl)cc2c1CC(=O)N1CCN(C2CCCCCC2)CC1CN1CCN(C2CCCCC2)CC1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_713
55.0,O=C(NCC(C1CCc2ccccc21)N1CCN(C2CCC2)CC1)Nc1ccccc1,CC(C)c1cccc(C(C)C)c1NC(=O)NCC(C1CCc2c1ccc(F)c2F)N1CCN(C2CCC2)CC1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_714
46.0,O=C(Nc1ccccc1C1CCC(C(=O)N2CCC(N3CCN(C4CCC4)CC3)C2)O1)C1=CCCCC1,O=C(Nc1cc(Br)ccc1C1CCC(C(=O)N2CCC(N3CCN(C4CCC4)CC3)C2)O1)C1=CCCCC1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_715
55.0,c1ccc2c(C3CCC(N4CCN(C5CCCCC5)CC4)CC3)ccnc2c1,COc1cc2nccc(C3CCC(N4CCN(C5CCCCC5)CC4)CC3)c2cc1OC,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_716
54.0,O=C(NC1CCN(CCCN2CCNCC2)CC1)N1CCCN(C2CCCCC2)CC1,O=C(NC1CCN(CC(O)CN2CCN(CCO)CC2)CC1)N1CCCN(C2CCCCC2)CC1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_717
72.0,c1ccc(C2c3[nH]c4ccccc4c3CN2C2CCC(N3CCN(c4ccccn4)CC3)CC2)cc1,Fc1ccc(C2c3[nH]c4ccc(F)cc4c3CN2C2CCC(N3CCN(c4cc(C(F)(F)F)ccn4)CC3)CC2)cc1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_718
58.0,O=C(C1=CCCCC1)N1CCN(C2CCN(C3CCCCCCC3)CC2)CC1,O=C(C1=CCCCC1)N1CCN(C2CCN(C3CCCCCCC3)CC2)CC1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_719
49.0,O=C(CN1CCN(C2c3ccccc3CCc3ccccc32)CC1)N1CCN(C2CCCCC2)CC1,O=C(CN1CCN(C2c3ccccc3CCc3ccccc32)CC1)N1CCN(C2CCCCC2)CC1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_720
46.0,C1CCC(N2CCN(C3CCN(C4CCNCC4)CC3)CC2)C1,CS(=O)(=O)N1CCC(N2CCC(N3CCN(C4CCCC4)CC3)CC2)CC1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_721
87.0,O=C(NC1CCCCC1)NC1CC2CCN1CC2N1CCNCC1,COCCN(C(=O)NC1CCCCC1)C1CC2CCN1CC2N1CCN(CCO)CC1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_722
34.0,O=C1CCN2CCN(c3ccccc3)C3C2CCCC3N1CCN1CCN(C2CCCCC2)CC1,O=C1CCN2CCN(c3ccc(C(F)(F)F)cc3)C3C2CCCC3N1CCN1CCN(C2CCCCC2)CC1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_723
49.0,O=C(CN1CCNc2ccccc21)NCC1CCCN1Cc1ccccc1,COc1ccc(CN2CCCC2CNC(=O)CN2CCNc3ccc(C(C)=O)cc32)c(OC)c1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_724
87.0,O=C(c1ccccc1)N1CCCC(N2CCNCC2)C1,CSc1ccc(C(=O)N2CCCC(N3CCN(CCO)CC3)C2)cc1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_725
34.0,O=C(NCCCCC1CCCCC1)C1CN(CC(=O)N2CCN(C3CCCCC3)CC2)C(=O)NC1c1ccccc1,COc1cc(OC)cc(C2NC(=O)N(CC(=O)N3CCN(C4CCCCC4)CC3)CC2C(=O)N(C)CCCCC2CCCCC2)c1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_726
74.0,O=C(NC1CCC(N2CCN(C3CCN(C4CCCCC4)CC3)CC2)CC1)C1CCNCC1,CC1CC(N2CCN(C3CCN(C4CCCCC4)CC3)CC2)CCC1NC(=O)C1CCN(C)CC1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_727
46.0,C1CN(C2CCC3(CCNCC3)OC2)CCN1,OCCN1CCN(C2CCC3(CCN(CCO)CC3)OC2)CC1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_728
80.0,c1ccc(CCN2CCN(C3CCNCC3)CC2)cc1,OCCN1CCC(N2CCN(CCc3ccccc3)CC2)CC1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_729
75.0,C1CCC(N2CCN(C3CCC4CCOCC4C3)CC2)CC1,O=[N+]([O-])C1CC2CCOCC2CC1N1CCN(C2CCCCC2)CC1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_730
71.0,O=C(Nc1ccc(-c2ccccc2)cc1)C(Cc1ccc(CCN2CCNCC2)cc1)N1CCN(C2CCCCC2)CC1,N#Cc1cccc(-c2ccc(NC(=O)C(Cc3ccc(CCN4CCN(CCO)CC4)cc3)N3CCN(C4CCCCC4)CC3)cc2)c1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_731
71.0,C1CCC(N2CCC(N3CCNCC3)CC2)CC1,N=C(N)NCCC(N)C(=O)N1CCN(C2CCN(C3CCCCC3)CC2)CC1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_732
56.0,O=C(C1CCc2cn(CCN3CCN(C4CCCCC4)CC3)c(=O)n21)N1CCN(C2CCCCC2)CC1,O=C(C1CCc2c(O)n(CCN3CCN(C4CCCCC4)CC3)c(=O)n21)N1CCN(C2CCCCC2)CC1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_733
83.0,c1ccc2c(c1)c1ccccc1n2CCCN1CCN(C2CCNCC2)CC1,OCCN1CCC(N2CCN(CC(O)Cn3c4ccc(Cl)cc4c4cc(Br)ccc43)CC2)CC1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_734
54.0,c1ccc(CN2CCN(C3CCCC3)CC2)cc1,COc1cc(F)cc(F)c1CN1CCN(C2CCCC2)CC1CCO,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_735
72.0,C1CN(C2CCC(N3CCNCC3)CC2)CCN1,COCCC(=O)N1CCN(C2CCC(N3CCN(CCO)CC3)CC2)CC1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_736
58.0,O=C(C1CC(N2CCNCC2)CN1)N1CCC2CCCN2CC1,O=C(C1CC(N2CCN(CCO)CC2)CN1)N1CCC2CCCN2CC1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_737
54.0,O=C(N=c1ncc(CN2CCN(C3CCC3)CC2)c[nH]1)C1C2CCN(Cc3ccccc3)CC21,CC(c1cnc(=NC(=O)C2C3CCN(Cc4ccccc4C#N)CC32O)[nH]c1)N1CCN(C2CCC2)CC1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_738
56.0,c1ccc(-c2c[nH]c3ncnc(N4CCN(C5CCNCC5)CC4)c23)cc1,CC(=O)N1CCC(N2CCN(c3ncnc4[nH]cc(-c5cccc(C)c5)c34)CC2)CC1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_739
54.0,O=C(COCC(=O)N1CCc2cccnc21)N1CCN(C2CCCCC2)CC1,CC(OCC(=O)N1CCc2ccc(C(F)(F)F)nc21)C(=O)N1CCN(C2CCCCC2)CC1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_740
83.0,c1c(OCCN2CCCC2)[nH]c2cnc(N3CCCC3CN3CCCC3)nc2c1=NC1CCC1OCC1CCOC1,COCC1CCCN1CCOc1[nH]c2cnc(N3CCCC3CN3CCCC3)nc2c(=NC2CC(F)(F)C2OCC2CCOC2)c1C,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_741
87.0,O=C(NCC1CN(C(=O)N2CCN(C3CCCCC3)CC2)CCO1)N1CCN(C2CCCCC2)CC1,O=C(NCC1CN(C(=O)N2CCN(C3CCCCC3)CC2)CCO1)N1CCN(C2CCCCC2)CC1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_742
41.0,O=C1CCc2ccccc2N1CCCN1CCCCC1CCN1CCN(C2CCCCC2)CC1,O=C1CCc2ccccc2N1CCCN1CCCCC1CCN1CCN(C2CCCCC2)CC1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_743
83.0,O=C(CN1CCN(C2CCCCC2)CC1)NC1c2ccccc2Oc2ccccc21,O=C(CN1CCN(C2CCCCC2)CC1)NC1c2ccccc2Oc2cc(Cl)ccc21,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_744
54.0,N=C(NCCC1CN2CCCCCC2=N1)N1CCN(C2CCCCC2)CC1,N#CN=C(NCCC1CN2CCCCCC2=N1)N1CCN(C2CCCCC2)CC1,0.6000000238418579,0.6000000238418579,0.6000000238418579,fine-tune predictive component_745
